,role_title,company_name,company_industry,company_headquarter,company_url,location_of_job,posted_time,collect_date,experience_needed,career_level,education_level,salary,job_categories,skills_and_tools,job_description,job_requirements
42,Business Analyst Intern,3S Software,"Computer Software, Information Technology Services","Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/3S-Software-Egypt-14128,"Nasr City, Cairo",Posted 17 days ago,2023-06-16,Not Specified,Student (Undergrad / Postgrad),Not Specified,paid,IT/Software Development - Analyst/Research ,Agile - analytical - Analysis - business - Business Analysis - Communication - Communication skills - Computer Science - Management - Microsoft Office - English ," Performing requirements analysis. - Assist in evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. - Participate in ongoing reviews of business processes and developing optimization strategies. - Participate in meetings and presentations to share ideas and findings. - Documenting and communicating the results of your efforts. - Effectively communicating your insights and plans to cross-functional team members and management. - Support in gathering critical information from meetings with various stakeholders and producing useful reports. - Ensuring solutions meet business needs and requirements. - Prioritizing initiatives based on business needs and requirements. - Monitoring deliverables and ensuring timely completion of project's milestones. - Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer. - Help design, document and maintain system processes. ","In your junior year of an undergraduate degree (Computer Science) or in your senior/final year of undergraduate studies.  - Ability to work collaboratively in a team and create an inclusive environment with people at all levels of an organization. - Very good in English with excellent writing/editing and verbal communication skills. - Demonstrated understanding of business analysis concepts. - Strong interpersonal skills including presenting, collaborating, and team building. - Strong analytical, organizational, multitasking and stress management skills. - Excellent oral and written communications skills and experience interacting with both business and IT - Demonstrated understanding of business analysis concepts. - Proficiency with Microsoft Office Suite. - Preferred Knowledge of Agile - "
43,Business Intelligence Analyst (BI Analyst),Confidential Company ,unknown,unknown,unknown,"New Cairo, Cairo",Posted 24 days ago,2023-06-16,2 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Operations/Management - Analyst/Research ,Business Intelligence - Analysis - Research - Operations - BI Suites - Construction - Dashboards ,Collaborate with business stakeholders to understand their reporting and analytics requirements. - Design and develop data models in Power BI to support accurate and efficient data visualization. - Create dashboards and interactive reports and dashboards using Power BI. - Optimize and enhance existing Power BI solutions for improved performance and user experience. - Conduct data analysis and validation to ensure the accuracy and reliability of the reports. - Provide training and support to end-users on using Power BI effectively. - Develop data models and dashboards using SAP Analytics Cloud (SAC) ,"A university degree preferably Computer Science or equivalent - 2 to 5 years of work experience in a similar role. - Excellent written & spoken English is a must. - Construction field background is a plus. - SAP experience is a plus. - MS Technology like Power BI, Power App, OLAP, BI concept is a must. - Strong knowledge and hands on experience in data migration and APIs - Background in data warehouse design (e.g., dimensional modeling) and data mining - In-depth understanding of database management systems, online analytical processing (OLAP) and ETL (Extract, transform, load) framework. - Knowledge of SQL queries, SQL Server Reporting Services (SSRS) and SQL Server Integration Services (SSIS) - "
44,Group SOC Senior Analyst,Network International -Egypt,"Information Technology Services, Financial Services, Internet/E-commerce","Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Network-International--Egypt-Egypt-28921,gypt ,Posted 19 days ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Engineering - Telecom/Technology ,Cybersecurity - SOC - Security Operations Center (SOC) - QRadar - CISA - CISSP - CISM - CIH - Information Security ,"Auditing the third party outsourced Security Operations Centre (SOC) supplier, including understanding and tuning SOC use cases, managing alerts and incidents, coordinating with system owners to ensure full coverage of appropriate logs are collected, retained and contextualized. - Coordinate with Group Information Security teams to ensure systems, processes and security tools are operating as required and provide the greatest risk mitigating benefit. - Lead the development of a new Group SOC function, processes, procedures, playbooks and working practices to ensure 24/7 coverage of security alerts are managed and responded to within defined SLAs. - Manage delivery of the third party supplied outsourced Security Operations Centre (SOC) capability as well as the in-house resources to triage and manage alerts and tickets. - Support the SOC Lead to manage the Security Incident response team, coordinating and driving the Incident recovery activities with internal and external parties.  - Identify and report any deviations in the defined SOC processes, with continuous improvements.  - Suggest new technologies and tactical process that helps to optimize or improve the SOC operations. - Work with the vendor to integrate Threat Intelligence from our outsourced providers to better tune and inform our defense in depth. - Conduct monthly and quarterly reviews of the performance of the service working with the Group CISO to explain and highlight risk issues, positive examples and illustrative data points to the EXCO and BRTC. - Develop, track and report KPIs and KRIs for the SOC and report risk posture as directed by Group CISO - Represent information security during IT Incident Management calls and meetings, post incident reviews and support the ongoing refinement of Cyber Crisis Management plans - Coordinate red team testing for all locations across Network International Group on behalf of the Group CISO - Coordinate with Information Security teams to ensure that new tooling is integrated into a holistic Security operations Strategy, new projects have their IT assets onboarded to be monitored and change management teams are aware of the SOC requirements. - Periodically review asset sheets to make sure all critical assets are sending logs to SIEM solution. - Review information security exceptions and highlight risks associated with the exception to relevant audience to make sound risk-based decision following NI risk management frameworks. - Manage the delivery of information security projects related to SOC to meet the NI information security strategies and goals. - Execute other tasks as required by Head of Information Security Africa and Group ","3 to 5 years of experience in managing Security Operations Centre reporting and alerting in a large technology complex leading banking, financial, payment service provider institutions - Strong hands-on experience in managing and maintaining SOC processes and procedures including but not limited to tools such as QRadar and Microsoft Sentinel - Bachelors preferably IT discipline. Post graduate degree will be an added advantage. - Certifications such GCIH, GCIA, eCIR, eCDFP, eCMAP, CISA, CISM, CISSP. - Excellent verbal and written English communication skills. Must be able to present and articulate complex information security risks to technical and non-technical audiences in simple manner. - "
45,Software Business Analyst,Confidential Company ,unknown,unknown,unknown,"New Cairo, Cairo",Posted 23 days ago,2023-06-16,4 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Agile - Business Analysis - Computer Science - Documentation - Arabic - English - Information Technology (IT) - Software ,,
46,Financial Analyst - Economic Researcher,Confidential Company ,unknown,unknown,unknown,"Qalyub, Qalubia",Posted 23 days ago,2023-06-16,10 to 15 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Banking - Analyst/Research ,Accounting - Finance - Financial Analysis - Planning - Financial Management ,,
47,Actuarial Analyst,Misr Insurance Co,Insurance,"Giza, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Misr-Life-Insurance-Co-Egypt-75235,"Giza, Egypt",Posted 29 days ago,2023-06-16,0 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Analyst/Research ,Actuarial - actuarial science - Analyst - Insurance ,"Obtain, verify, analyze and model data including risk reporting and forecasting. - Manage reviews of Property and Casualty insurance pricing models. - Responsible for research and analysis of information to provide recommendations on calculation issues. - Complete projects on time and with high standards and accuracy. - Conduct contemporaneous review on general Insurance reserves and report key findings to senior management. - Independently create and submit regulatory rate, rule and form filings. - Using advanced statistics and modeling to understand data. - Producing reports on analysis findings. - Identifying liabilities and risks. - Identifying trends. - Helping to design and price insurance policies. - Verifying data sources. - Identifying new sources of data. - Developing processes for improved data analysis and reporting. ","Bachelor's Degree in actuarial science - The ability to deal with computers and Microsoft Office apps (advanced training courses in Excel is preferred). - SPSS, E-views, R. are preferred for statistical programs. - Proficiency in English. - Knowledge of property insurance activities and the main responsibilities such as: (assurance/ compensation/ reinsurance/ finance/ investment/ actuarial/ IT) is preferred. - Attention to scientific research and the realization of trade and financial concepts and the ability to analyze external events and variables and their impact on the company. - Actuarial and insurance institutes are preferred such as:Institute and faculty of actuaries (IFOA)- LondonCasualty actuarial society(CAS)-AmericaSociety of Actuaries (SoA) - AmericaCII-London - Institute and faculty of actuaries (IFOA)- London - Casualty actuarial society(CAS)-America - Society of Actuaries (SoA) - America - CII-London - Communication Skills  - "
48,Sr. Business/Sales Analyst,Confidential Company ,unknown,unknown,unknown,"Heliopolis, Cairo",Posted 1 month ago,2023-06-16,5 to 8 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Sales/Retail ,Analysis - Business Analysis - Communication - ERP - excel - Sales - SQL - Data Analysis - SRS ,"Gathering and rendering big data from various sources, such as sales records, customer feedback, and market research. - Developing data models and analysis tools to identify trends and patterns in the data. - Analyzing and providing insights and recommendations that support business decisions. - Creating reports, visualizations, and dashboards to present data in an easily understandable format for stakeholders. - Collaborating with cross-functional teams, such as marketing, finance, and Supply Chain to drive business growth and improve performance. - Ensuring data accuracy and integrity by performing regular audits and quality checks. - Identifying opportunities to optimize processes and improve data collection and analysis methods. ","Bachelor’s degree in a relevant field, such as Mathematics, Statistics, Computer Science, or Engineering. - Experience with data analysis tools, such as Excel, SQL, and Access, preferably if in FMCG , Pharmaceutical, or Distribution industries. - Strong analytical skills and attention to detail. - Advanced with data visualization tools, such as Tableau and Power BI,  - Experience with SAP ERP will be a solid plus.  - Knowledge of statistical analysis methods and techniques. - Excellent communication and presentation skills. - Ability to work in a fast-paced, dynamic environment and manage multiple projects simultaneously. - "
49,Business Analyst Supervisor,Cairo Three A Poultry,"FMCG, Food and Beverage Production, Food Services/Restaurants/Catering","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Pyramid-Poultry-Co--Egypt-50882,"New Cairo, Cairo",Posted 2 months ago,2023-06-16,5 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,Analyst/Research ,Business Analysis - Data Analysis - ERP ,"Collecting and interpreting large volumes of data from various sources, such as sales records, customer feedback, and market research. - Developing data models and analysis tools to identify trends and patterns in the data. - Analyzing and interpreting data to provide insights and recommendations that support business decisions. - Creating reports, visualizations, and dashboards to present data in an easily understandable format for stakeholders. - Collaborating with cross-functional teams, such as marketing, finance, and operations, to drive business growth and improve performance. - Ensuring data accuracy and integrity by performing regular audits and quality checks. - Identifying opportunities to optimize processes and improve data collection and analysis methods. ","Strong analytical skills and attention to detail. - Experience with data analysis tools, such as Excel, SQL, and Access. - Knowledge of statistical analysis methods and techniques. - Excellent communication and presentation skills. - Ability to work in a fast-paced, dynamic environment and manage multiple projects simultaneously. - Bachelor’s degree in a relevant field, such as Mathematics, Statistics, Computer Science, or Engineering. - Advanced with data visualization tools, such as Tableau and Power BI,  - Experience with Oracle ERP  - "
50,Financial Reporting and Budget Analyst,Fujairah Culture and Media Authority,unknown,United Arab Emirates • ,https://wuzzuf.net/jobs/careers/Fujairah Culture and Media Authority-United Arab Emirates-89404,"Al Fujayrah, United Arab Emirates",Posted 1 month ago,2023-06-16,4 to 15 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Banking - Analyst/Research ,Analysis - Budgeting - Finance - Financial Analysis - Financial Reporting - Reporting - CPA - Accounting ,,
51,Information Security Analyst,Masary,"Computer Software, Information Technology Services","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Masary-Egypt-11058,"Mokattam, Cairo",Posted 1 month ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Engineering - Telecom/Technology ,Computer Engineering - CISSP - Network - Engineering - Information Security - Security ,,"Bachelor's degree in the field of computer science or management information systems or a related field, is required. - One or more of the following certifications is preferred: CISSP, CEH, Security +, GIAC GSEC, GIAC GCIH, CISM  - "
52,Call Center Quality Assurance Senior Analyst,Mubasher,Financial Services,"Cairo, Egypt • ",https://wuzzuf.net/jobs/careers/Mubasher-Egypt-1737,"Cairo, Egypt",Posted 1 month ago,2023-06-16,3 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,Customer Service/Support - Quality ,Coaching - Customer Service - Quality Control - Quality Assurance ,"Monitoring and evaluating inbound and outbound calls of Contact center Team according to quality standards and guidelines. - Providing constructive feedback and coaching to team on their call handling skills, compliance, and customer satisfaction - Identifying areas of improvement and best practices for whole team while sharing them with the QA objectives and tips to do so - Conducting regular training sessions and workshops on quality assurance topics and techniques - Supporting the contact center Manager in developing and updating quality policies, procedures, and tools - Collaborating with other members and stakeholders to ensure consistency and alignment of quality standards and expectations. ","At least 3 years of experience in quality assurance or quality control in a call center environment, preferably in the brokerage or financial services industry - Excellent communication, interpersonal, and presentation skills - Ability to provide constructive feedback and coaching in a positive and professional manner. - Ability to analyze data and identify trends and patterns. - Proficiency in Microsoft Office applications and call center software - Knowledge of brokerage products, services, and regulations is a Plus - A bachelor’s degree in business administration, finance, or a related field - "
53,Credit Analyst,Sky Holding,"Automotive, Financial Services, Insurance","Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Sky-Holding-Egypt-62614,"Katameya, Cairo",Posted 1 month ago,2023-06-16,2 to 4 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Banking - Analyst/Research ,Finance - Analysis - Accounting - Business Administration - Credit Analysis - Financial Analysis - credit - business - Economics ,"Analyze and assess the financial statements and credit history of existing and potential clients. - Consult and negotiate with clients regarding financial transactions, payment terms, and credit limits. - Writing credit memos and assessing credit worthiness. - Conduct visits to proposed clients. - Carefully analyses data and produce clear and objective reports. ","2:4 years of experience in credit analysis. - Credit course is a must. - Good communication skills and presentation skills - Bachelor degree in Accounting, Economics and Business Administration. - Leasing and consuming finance experience is a must. - "
54,Strategy and Business Analyst,Naqla,"Information Technology Services, Logistics and Supply Chain","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/naqla-Egypt-21630,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Analyst/Research ,business - Business Analysis - Analysis - Strategy ,Conduct in-depth market research and analysis to identify trends and opportunities for growth. - Evaluate internal operations and processes to identify areas for improvement. - Develop and maintain financial models and forecasts to support strategic planning. - Prepare reports and presentations that communicate complex data and insights in a clear and concise manner. - Work closely with cross-functional teams to develop and implement strategic initiatives. - Monitor and track performance metrics to evaluate the effectiveness of strategic plans. - Collaborate with senior management to develop and implement strategic plans and initiatives ,"Bachelor's degree in Business Administration, Economics, or related field - 3-5 years of experience in strategy development, business analysis, or related field - Strong analytical and problem-solving skills - Excellent written and verbal communication skills - Demonstrated ability to work independently and in a team environment. - Proficient in Microsoft Excel and PowerPoint - Experience with data visualization tools such as Power BI is a plus. - "
55,Senior Business Analyst,Johnson Controls,Engineering Services,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Johnson-Controls-Saudi-Arabia-45733,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,5 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Accounting - analytical - Business Analysis - Business Development - Communication - Communication skills - Computer Science - Finance - Information Technology (IT) - Skills ,"provide day-to-day support and information in order to maximize the local efficiency and usage of Sales tools, Processes and Technologies across the company . - Acts as point of contact for any deployment, upgrade, improvement enforcing Data-driven culture by developing KPIs and tracking business performances. - Supports driving best practice use of sales tools, technologies related to sales - Supports driving best practice use of sales tools, technologies related to sales - Responsible for Sales Management Process from the Opportunity stage till Securing the order in the system. - Drive monthly & quarterly Sales Performance review with Regional and LOB heads. - In coordination with the concerned department, he will be responsible to process Sales Incentives for Sales Engineers including, data validation, calculation of Sales Incentives, reviewing it with the concerned leaders till obtaining approvals and releasing Incentive on timely basis. ",Preferable with Accounting & Finance background.  - Min 5 years solid experience in the same filed  - Strong analytical and detail-oriented aptitude with a high degree of accuracy is required - Excellent communication skills & ability to learn and adapt changes.  - 
56,SOC Analyst,Link Datacenter,Information Technology Services,"Giza, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/Link-Datacenter-Egypt-23208,"Giza, Egypt",Posted 1 month ago,2023-06-16,0 to 1 year,Entry Level (Junior Level / Fresh Grad),Not Specified,0 to 0 EGP Per Month,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Computer Science - CEH - Information Technology (IT) - Security Operations - Security - SIEM - SOC - Technical Analysis ,"Detect, fingerprint, and mitigate cyber threats on a per-event basis - Participate in projects specific to Security Operations Center roadmap - Perform security incident analysis and recommend remediation steps - Work escalations from SOC analysts to completion in ticket tracking system - Create rules, filters, active channels, queries, trends and all other informational content based on use cases - Communicate and collaborate with security operations center analysts to optimize SIEM solution performance to better meet the needs of operations - Tune correlation rules and event data quality to maximize SIEM system efficiency - Provide support, recommendations and optimization for the SIEM platform - Interface with onsite clients to understand the quality aspects and expectations, as needed ","Bachelor’s degree in IT, or related field of study preferred; MS degree is a plus. - At least 2 years of experience within a Security Operations Environment or 2+ years of experience in Network Operations Center. - Good knowledge of Various Security Technologies - Experience with Security Information and Event Management (SIEM) tools - Experience in event monitoring, correlation, event analysis, investigation and remediation of security events. - Proven Knowledge and expertise in SIEM administration tasks including troubleshooting of various SIEM components - Experience in managing multiple SOC customers. - Information security certifications, Professional Security certification is a plus (SSCP, GSEC, CIHE, GCIH, CEH, or equivalent) - "
57,Technical Business Analyst,Integrated Technology Group,Computer Software,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Integrated-Technology-Group-Egypt-11822,"Heliopolis, Cairo",Posted 1 month ago,2023-06-16,1 to 4 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,IT/Software Development ,Agile - Analyst - Business Analysis - Information Technology (IT) - Software ," Gather, validate and document business requirements​. -  Analyse commercial data such as budgets, sales results and forecasts.  -  Prepare System Requirement Specification by gathering the Requirements for business documents (SRS, AS-IS) and identifying opportunities for process improvements (SRS, TO-BE). -  Identify issues, risks and benefits of existing and proposed solutions and outlining business impacts. -  Create functional specifications for solutions​. -  Estimate costs and identify business savings​. -  Simplify information and decipher technical jargon so it is easily understood by the whole team​.  - Implement and test solutions​.  - Support business transition and help to establish change. ","1-4 years' experience as a Business Analyst (IT Sector).  - For Egyptians only who is willing to travel to KSA (Mission-Based).   - Experience in Business & Functional Analysis and modeling using BPMN.   - Strong analytical and problem-solving skills. - Hands on experience in software deployment and installation.  - Hands on experience in Windows IIS (Installation, administration, manage Sites, SSL, backup/restore). - Experience working in Agile teams that utilize Agile Development Lifecycles.  - Excellent written and verbal communication skills (English / Arabic).  - Excellent presentation skills.  - Team-player who is positive, proactive and a motivated self-starter.  - Excellent leadership and relationship management skills.  - Excellent time management skills.  - Ability to follow and execute instructions.  -  - Egypt office location: Heliopolis, Cairo - "
58,Business Analyst,Mubasher,Financial Services,"Cairo, Egypt • ",https://wuzzuf.net/jobs/careers/Mubasher-Egypt-1737,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,0 to 2 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Business Development - Analyst/Research ,Business Analysis - OMS - Research - Technical Design - Business Development - Stock Market Operations - Business - Analysis - Communications - BIS ,"Define configuration specifications and business analysis requirements - Perform quality assurance - Define reporting and alerting requirements - Own and develop relationship with partners, working with them to optimize and enhance our integration - Help design, document and maintain system processes - Report on common sources of technical issues or questions and make recommendations to product team - Communicate key insights and findings to product team - Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer ",Previous experience in Business / Systems Analysis or Quality Assurance - A degree in IT / Computer Science - Proven experience in eliciting requirements and testing - Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools - Solid experience in writing SQL queries - Basic knowledge in generating process documentation - Strong written and verbal communication skills including technical writing skills - 
59,Senior Quality Assurance Analyst | Banking | Lending functionalities,Expleo,"Computer Software, Information Technology Services","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/SQS-Egypt-Egypt-2422,"Maadi, Cairo",Posted 1 month ago,2023-06-16,4 to 8 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Quality ,Loans - Credit Management - Quality Assurance ,Collaborate with cross-functional teams to understand requirements and develop test cases for LMS (loan management system) and LOS (loan origination system) applications.   - Prepare all data requirements for testing. - Execute test cases and log results (including retests) - Consolidate test defects for reporting - Report defects using bug tracking tools - Collaborate with the development team to resolve defects and ensure the timely release of high-quality software - Identify opportunities to improve the testing process and implement best practices ,"Has achieved trusted advisor status at a senior level with the client. - Excellent client-facing skills, takes time to establish underlying needs of client beyond those initially expressed. - Has an innovative approach, develops new approaches to improve or replace existing procedures or systems. - Excellent communication skills, maintains confidentiality, shares ideas and information, facilitates discussions and transfers knowledge to diverse audiences to achieve collective objectives. - Bachelor’s Degree in Computer Science, Information Systems, or other related field, or equivalent work experience - Certification in software testing (e.g., ISTQB, CSTE) - Experience in testing lending functionalities/modules like:Loan Application ProcessingUnderwriting and Credit ScoringLoan Pricing and Interest RatesLoan DocumentationLoan Closing and FundingLoan Servicing and Collections:Reporting and AnalyticsLoan Portfolio ManagementCredit Risk ManagementCollateral ManagementRegulatory Compliance - Loan Application Processing - Underwriting and Credit Scoring - Loan Pricing and Interest Rates - Loan Documentation - Loan Closing and Funding - Loan Servicing and Collections: - Reporting and Analytics - Loan Portfolio Management - Credit Risk Management - Collateral Management - Regulatory Compliance - Intermediate theoretical knowledge in quality assurance methodologies and has awareness of new and emerging technologies and developments. - Has good applications/technology knowledge, building on specialist domain knowledge and has practical experience of and is proficient with testing tools and frameworks required to deliver. - Strong understanding of the software development process including analysis, design, coding, system and user testing, problem resolution and planning. - Proven ability in assuring project meets quality standards by providing technical guidance in planning, designing, executing testing, and developing procedures relating to product quality. - Experience in applying problem-solving methodologies and tools to diagnose and solve operational and interpersonal problems. - Experience in providing technical guidance to enable others and solving technical queries from junior colleagues. - "
60,pricing analyst,Sky Distribution,"Consumer Services, Logistics and Supply Chain, Retail","Giza, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Sky-Distribution-Egypt-20983,"Giza, Egypt",Posted 1 month ago,2023-06-16,3 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,Operations/Management - Project/Program Management - Analyst/Research ,Microsoft Power BI - Microsoft Excel - excel ,"Preparing and presenting pricing analysis findings to executives, marketing teams, and sales staff. - Develops pricing analytics to measure effectiveness of pricing strategies and the impact of spare parts and other cost changes on the profitability of product lines.   - Assessing data from a variety of sources to gain insights into pricing strategies and market trends. - Tracks external trends in key Spare Parts and other metrics to proactively drive pricing changes with market changes.  - Analyzing competitor pricing and market trends to increase market share and profitability. - Leads mass price change decisions, communications, and documentation for pricing analyst implementation.  - Developing dynamic pricing tools to effectively respond to changing market needs and trends. - Forecasting revenue and market share based on market trends, production costs, profit margins, and sales volumes. - Collaborating with sales and marketing departments on developing and implementing competitive pricing strategies. ",Strong analytical skills and excellent numerical abilities. - Strong financial focus and acumen to drive profitable choices. - Data-driven thinking and an affinity for numbers. - Excellent Presentation Skills. - Excellent Planning & Organizing Skills.  - Economical and strategical thinking. - Excel & power bi Professional  - 
61,Financial Analyst,Confidential Company ,unknown,unknown,unknown,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,0 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,7000 to 9000 EGP Per Month,Accounting/Finance - Banking - Analyst/Research ,Finance - Accounting - Financial Analysis - Management - Reporting - Commerce ,"Consolidate and analyze financial data (budgets, income statement forecasts etc) taking into account company’s goals and financial standing - Provide creative alternatives and recommendations to reduce costs and improve financial performance - Assemble and summarize data to structure sophisticated reports on financial status and risks - Develop financial models, conduct benchmarking and process analysis - Conduct business studies on past, future and comparative performance and develop forecast models - Identify trends, advise company and recommend actions  - Track and determine financial status by analyzing actual results in comparison with forecasts - Reconcile transactions by comparing and correcting data - Gain and update job knowledge to remain informed about novelty in the field - Consult with management to guide and influence long term and strategic decision making within the broadest scope - Drive process improvement and policy development initiatives that impact the function ","Bachelor's degree in finance - from 0 to 3  years of experience. - Attention to detail. - Outstanding presentation, reporting and communication skills - Strong time management and organization skills. - Excellent problem-solving skills - "
62,Budget Analyst,Somabay,Real Estate/Property Management,"Red Sea, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Somabay-Egypt-24356,"Hurghada, Red Sea",Posted 1 month ago,2023-06-16,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance ,Accounting - Budgeting - ERP - Finance - Financial Analysis - Microsoft Office ,"Participate in preparing the plan, budget, and CAPEX for the group - Participate in prepare/update the cost modules required for each business unit. - Manage day-to-day activities such as monitoring revenues, expenditures, and cashflow, - Assure departments are complying with financial policies. - Prepare researches, analyzes, and issuing accurate and on time, weekly, monthly, quarterly and year end reports. - Assists in data gathering and processing and respond to ad hoc requests from management. - Verify the F&B cost controller reports. - Participate in multiple, special, and confidential projects as assigned by the direct manager. ","University degree in statistics or accounting or relevant fields - Previous experience in planning & budgeting, 2 to 5 years. - Excellent command in prepare creative and complex Power Point presentations and other reports using spreadsheet software, particularly Microsoft office including PI. - ERP knowledge - Very good command with English language - Detailed oriented and has very good communication skills - "
63,Financial Analyst,B.TECH,Retail,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/B-Tech-Egypt-403,"Nasr City, Cairo",Posted 1 month ago,2023-06-16,4 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance ,Accounting - analytical - Finance - Financial Analysis - Statistics - Commerce ,"Perform financial forecasting, reporting, and operational metrics tracking - Analyze financial data and create financial models for decision support - Report on financial performance and prepare for regular leadership reviews - Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements - Work closely with the accounting team to ensure accurate financial reporting - Evaluate financial performance by comparing and analyzing actual results with plans and forecasts - Guide the cost analysis process by establishing and enforcing policies and procedures - Provide analysis of trends and forecasts and recommend actions for optimization - Recommend actions by analyzing and interpreting data and making comparative analysis; study proposed changes in methods and materials - Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards - Increase productivity by developing automated reporting/forecasting tools - Perform market research, data mining, business intelligence, and valuation comps - Maintain a strong financial analysis foundation creating forecasts and models - Proficiency with Microsoft Excel is mentioned in virtually any financial analyst job description; familiarity with data query/data management tools is extremely helpful (Access, SQL, Business Objects) ","Finance, Accounting, Economics, or Statistics are preferred major fields - MBA are preferred - Credit Course is preferred - Proven work experience in a quantitatively heavy role - FMVA or similar designations preferred - Strong quantitative and analytical competency - Self-starter with excellent interpersonal communication and problem-solving skills - Advanced knowledge of Excel - "
64,Group Financial Analyst,Cairo Three A  for International Industries.,Other - Not Classified,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Cairo-Three-A--for-International-Industries--Egypt-38143,"Cairo, Egypt",Posted 1 month ago,2023-06-16,5 to 8 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Financial Analysis - Financial Management - Finance - Analysis - Reporting ,"Consolidate and analyze financial data (budgets, income statement forecasts etc) taking into account company’s goals and financial standing - Provide creative alternatives and recommendations to reduce costs and improve financial performance - Assemble and summarize data to structure sophisticated reports on financial status and risks - Develop financial models, conduct benchmarking and process analysis - Conduct business studies on past, future and comparative performance and develop forecast models - Identify trends, advise company and recommend actions to a senior financial analyst based on sound analysis - Track and determine financial status by analyzing actual results in comparison with forecasts - Reconcile transactions by comparing and correcting data - Gain and update job knowledge to remain informed about novelty in the field - Consult with management to guide and influence long term and strategic decision making within the broadest scope - Drive process improvement and policy development initiatives that impact the function ","Proven working experience as a Finance Analyst - Proficient in spreadsheets, databases, MS Office and financial software applications - Hands on experience with statistical analysis and statistical packages - Outstanding presentation, reporting and communication skills - Proven knowledge of financial forecasting and diagnosis, corporate finance and information analysis - Well informed in current financial subjects, accounting, tax laws, money market and business environments - BS degree in Finance, Economics or related field - "
