,role_title,company_name,company_industry,company_headquarter,company_url,location_of_job,posted_time,collect_date,experience_needed,career_level,education_level,salary,job_categories,skills_and_tools,job_description,job_requirements
43,Senior Financial Analyst - (FP&A) Corporate,Confidential Company ,unknown,unknown,unknown,"Heliopolis, Cairo",Posted 1 month ago,2023-05-12,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Manufacturing/Production - Analyst/Research ,Finance - Financial Management - Financial Analysis - Financial Reporting - Budgeting - SAP - Accounting - Pivot Table - Microsoft Excel - Microsoft Word - Microsoft PowerPoint - Vlockup - Microsoft Office - SGM - Analysis - Communication Skills - Spreadsheets - Industrial - English - Financial - Excel - Financial Planning - Planning - Communication - Forecasting - Pricing Analysis - Margin Analysis - SGM & A Analysis ,"Consolidate and analyze financial data in line with company’s goals and financial standing. - Assist with the monthly financial reporting, analysis, forecasting as well as annual budget process. - Develop financial models, conduct benchmarking, and process analysis. - Prepare monthly statements by collecting data; analyzing and investigating variances; summarizing data, information, and trends. - Analyze and report on current financial status. - Reconcile transactions by comparing and correcting data. - Support month and year-end accounting close as necessary to meet monthly close schedule. - Investigate and provide monthly analysis of business unit performance and highlight drivers of variances vs budget, forecast and prior years. - Monitor trends of key financial metrics and drivers for the business unit. - Conduct business studies on past, future and comparative performance and develop forecast models. - Coordinate with external auditor’s year end closing - Additional duties will be communicated and as assigned. ","Proven work experience as a Senior Financial Analyst, Financial Analyst or similar role - Proficient in spreadsheets, databases, MS Office and financial software applications - Hands on experience with statistical analysis and statistical packages - Expertise in MS Excel (creating spreadsheets and using advanced formulas) - Outstanding presentation, reporting and communication skills - Proven knowledge of financial forecasting and diagnosis, corporate finance and information analysis - Ability to present financial data using detailed reports and charts. - Up-to-date with accounting laws and regulations - BS degree in Finance, Accounting or Economics - Relevant certification (e.g. CFA/CPA) is a plus. - Industrial background is preferred. - Excellent English, verbal / written communication - Gender - Males only - SAP user is a must - Financial Skills, Forecasting, Financial Diagnosis, Analyzing Information, Financial Planning and Strategy, corporate finance and information. - "
44,Master Data Analytics and Insights Senior Officer,Ghabbour Auto,"Automotive, Logistics and Supply Chain, Manufacturing","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Ghabbour-Auto-Egypt-362,"6th of October, Giza",Posted 1 month ago,2023-05-12,2 to 4 years,Experienced (Non-Manager),Not Specified,Confidential,Analyst/Research ,Business Analysis - Computer Science - Business Analyst - Analysis ,,"Qualifications, Experience & Skills: - Education Required - Special Certification or Training Required - # of Years of Experience - High Emotional Intelligence, Advanced communication skills (verbal and written) and Work Ethics.  - Ability to work independently and as part of a team. - Strong mathematical & numeracy skills. - Attention to detail and inclination for problem-solving. - Creativity, Intellectual curiosity and Business Acumen. - Analytical, Strategic, Critical thinking and Research skills/domain knowledge.  - Technical Competencies   - Good skills in data administration, design, and architecture. - Good analytical and problem-solving skills. - Technical expertise in using business intelligence tools (e.g. Tableau and Power BI and SPSS), data frameworks (e.g. Hadoop) and data mining. - Adept at queries, coding scripts, programming languages such as R, and Artificial Intelligence & Machine Learning Models. - Excellent understanding and experience of statistical methodologies, data analysis techniques, reports writing and data visualization & storytelling. - Technological Requirements  - "
45,Senior Risk Analyst,Target Recruitment  & HR Solutions ,Human Resources,"Alexandria, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/Target-Recruitment----HR-Solutions-Egypt-2029,"Cairo, Egypt",Posted 2 months ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - IT/Software Development - Analyst/Research ,Analysis - Analyst - Business Analysis - Computer Science - Information Technology (IT) - Data - English - Python - Risk - Science - SQL - Statistics ,"Maintain and consistently improve our risk assessment algorithms. - Work on the development, implementation, testing, and release of a range of models. - Develop fraud prevention models/rules and monitoring. - Develop reporting in Tableau based on SQL data. - Control the effectiveness of the rules, processes, segmentation, composition of scoring models, the logic of their use, credit limit policy, and other decision-making strategy tools. - Prepare datasets for analysis and reporting needs of your colleagues both within and outside of our team. - Create, measure, and analyze various KPIs to inform decisions and support recommendations across the company. - Help design collections strategies for specific segments. ","Bachelor’s degree in Mathematics, Computer Science or a related technical field. - 3+ years as an analyst in risk/collection department. - Advanced knowledge of SQL. - English B2 + - Profound experience in Python. - Strong understanding of statistics. - Experience with modelling and machine learning techniques would be a plus. - Experience with data visualization technologies such as Tableau. - "
46,Sales Operations Analyst,"Izam, inc.",Computer Software,"Giza, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/Izam--inc--Egypt-39467,"Smart Village, Giza",Posted 29 days ago,2023-05-12,More than 2 years,Experienced (Non-Manager),Not Specified,Confidential,Operations/Management - Quality - Analyst/Research ,Sales - Quality Assurance - Sales quality - CRM - MS Office - English - Business Administration - ERP - HubSpot - adhock - Analytical skills - Communication skills - Operations ,"Maintain a spotless CRM system by tracking new/existing un-identified (unfollowed up on) opportunities and track payment methods issues to solve them. - Maintain current sales policies and procedures.  - Monitor quality of sales cycle (calls, chats & emails) according to metrics from a pure sales eye. - Review and conduct memos & reports (for sales manager) using existing sales data to enhance and forecast department’s performance.  - Recommend sales solutions ( for policies, procedures & processes related issues). - Review contract additional requirements/terms and payments methods’ issues when required. - Keep a direct channel of communication with other teams/departments such as marketing & support teams to create reports such as conversions rates, testimonials,.... Etc for integration purposes. - Develop and maintain ad hoc sales metrics, sales forecast pipeline and dashboard on HubSpot to monitor KPIs and overall sales performance. ",Bachelor’s degree from business administration or relevant field - Proficiency with Ms office tools is a MUST ( especially excel)  - Excellent analytical skills - Previous experience in the sales field is a MUST - Previous experience with CRM  - Ability to work in a fast-paced environment.  - Very good organizational skills. - Very good communication skills.  - Very good command of English ( spoken and written).  - 
47,US Healthcare Revenue Cycle Contract Management Implementation and Support Specialist,InitRes,Information Technology Services,"Cairo, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/InitRes-Egypt-68636,"Nasr City, Cairo",Posted 8 days ago,2023-05-12,1 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Administration - IT/Software Development - Medical/Healthcare ,healthcare - data analyst ,"Lead the implementation and configuration of contract management solutions, including system setup, data migration, user training, and testing, to ensure successful system adoption.  - Collaborate with cross-functional teams, including revenue cycle, finance, legal, and IT, to gather requirements and develop strategies to optimize contract management processes.  - Develop and maintain documentation, policies, and procedures related to contract management system implementation, including user guides, training materials, and process documentation.  - Provide ongoing support for contract management systems, including issue resolution, system maintenance, and user support.  - Collaborate with IT and vendor partners to troubleshoot and resolve technical issues related to contract management systems.  - Conduct regular audits to ensure data accuracy, contract compliance, and system integrity.  - Provide training and education to end-users on contract management system functionality, best practices, and process improvements.  - Stay up-to-date with industry trends and best practices in healthcare revenue cycle management, contract management, and related technologies.  - Proactively identify process improvement opportunities and work with cross-functional teams to implement changes to optimize contract management processes and drive operational efficiency.  - Participate in projects and initiatives related to revenue cycle optimization, contract negotiation, and process improvement efforts.  ","Bachelor's degree in healthcare management, business administration, or related field.  - Strong understanding of US Healthcare revenue cycle processes, including contract negotiation, reimbursement, and claims management.  - Proficient in data analysis, reporting, and visualization tools.  - Excellent English communication skills, both written and verbal, with the ability to communicate complex concepts to technical and non-technical stakeholders.  - Strong project management skills with the ability to manage multiple tasks and deadlines simultaneously.  - Ability to work independently and as part of a team, with a high degree of self-motivation and initiative.  - Knowledge of regulatory requirements related to healthcare contracts, such as HIPAA and Stark Law, is preferred.  - Ability to adapt to changing technology and industry trends, and continuously improve skills and knowledge in contract management and revenue cycle optimization.  - Ability to work Eastern Standard Time (start time around 2pm Cairo Time) - "
48,Workforce Analyst,AL-Matar,"Computer Software, Information Technology Services, Travel and Tourism","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/AL-Matar-Egypt-25313,atar ,Posted 1 month ago,2023-05-12,3 to 6 years,Experienced (Non-Manager),Not Specified,Confidential,Customer Service/Support - Analyst/Research ,Analysis - Customer Care - Customer Service - Planning - Call Center ,We are utilizing performance metrics and analytics to identify staffing needs and gaps. -  Working with management to develop and implement workforce plans for key initiatives. - Conducting regular workforce planning reviews to identify potential gaps and corrective actions - Developing and maintaining workforce modeling. - Reviewing and recommending changes to existing policies and procedures. - Monitoring implementation of workforce plans to ensure project goals are achieved. - Develop reports to track and monitor progress. - Developing communication plans related to workforce planning initiatives. ,+3 yrs of experience in the same industry  - Strategic Thinking. -  Data Analysis & Statistics. - Project Management - Research & Assessment. - Process Improvement. - Leadership skills. - Team Player. - Planning skills. - 
49,Accounting Analyst,HirCo,unknown,Saudi Arabia • ,https://wuzzuf.net/jobs/careers/HirCo-Saudi Arabia-88553,"Abha, Saudi Arabia",Posted 1 month ago,2023-05-12,6 to 10 years,"Senior Management (CEO, GM, Director, Head)",Not Specified,Confidential,Administration - Banking - Writing/Editorial ,Accounting - Compliance - Financial Reports ,"Manage and oversee the daily operations of the accounting department including: month and end-year process accounts payable/receivable cash receipts general ledger payroll and utilities treasury, budgeting cash forecasting revenue and expenditure variance analysis capital assets reconciliations trust account statement reconciliations, check runs fixed asset activity debt activity ","Monitor and analyze accounting data and produce financial reports or statements - Establish and enforce proper accounting methods, policies and principles - Coordinate and complete annual audits - Provide recommendations - Improve systems and procedures and initiate corrective actions - Assign projects and direct staff to ensure compliance and accuracy - Meet financial accounting objectives - Establish and maintain fiscal files and records to document transactions - "
50,Market Research Analyst,Evergrow for Speciality Fertilizers,"Agriculture/Fishing/Farming, Chemicals, Manufacturing","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Evergrow-for-Speciality-Fertilizers-Egypt-34949,"Smart Village, Giza",Posted 1 month ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Business Development - Marketing/PR/Advertising - Analyst/Research ,Analyst - E-Marketing - market - Market Research - Marketing - Research - Research analyst - Social Media - Statistics ,"Drafts questionnaires, polls, surveys, and other data collection resources for Evergrow expansion for the international market - Researches and compiles data related to current fertilizer products market - Calculate ROI based on marketing spending. - Create factors influencing product demand - Analyze results to identify ways of maximizing Evergrow sales and market penetration for Evergrow current products along with recommendations. - Compile, analyze data related for Evergrow competitor’s products such as pricing, sales, and marketing or distribution methodology in the international market. - Summarizes and analyzes data related to fertilizers - Generate reports with graphs illustrating data and written text explaining complex findings. - Identifies potential new products. ","Bachelor’s degree in Marketing Research, Statistics, Math, or related field required - 3-5 years’ experience in relevant market research experience. - Related business experience preferred. - Excellent verbal and written communication skills. - Ability to communicate and calculate ROI.  - Excellent organizational skills and attention to detail. - Superior research and analytical skills. - Ability to translate complex concepts and methodologies into easily understood language. - Knowledge of Microsoft Office Applications - "
51,Financial Analyst,London International Patient Services,Healthcare and Medical Services,"Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/London-International-Patient-Services-Egypt-45563,"Sheraton, Cairo",Posted 1 month ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Not Specified,"Confidential, bonus",Accounting/Finance - Banking - Analyst/Research ,Accounting - CFA - Financial Analysis - Financial Forecasting - Corporate Finance ,"Develop and maintain financial models to support financial reporting, planning, budgeting, and forecasting processes, compiling inputs from key business and finance/Accounting stakeholders, and managing deliverables to successfully complete planning cycles on tight deadlines - Evaluate financial performance by comparing and analyzing actual results with plans and forecasts - Increase productivity by developing automated operational processes , reporting and forecasting tools, then present - Back on time savings gained through the automation process - Analyze financial data and create financial models for decision support in the way of summarized insightful information - Report on financial performance and prepare for regular leadership reviews - Analyze past financial results, perform variance analysis, identify trends and make recommendations for improvements - Conducting Scenario Analysis based on macro and micro factors that will help in accessing risk. Ensuring accurate modelling of allocated portfolios and developing new transaction models and enhancing the existing models. ","Proven working experience as a Finance Analyst - Proficient in spreadsheets, databases, MS Office and financial software applications - Hands on experience with statistical analysis and statistical packages - Outstanding presentation, reporting and communication skills - Proven knowledge of financial forecasting and diagnosis, corporate finance and information analysis - Well informed in current financial subjects, accounting, tax laws, money market and business environments - BS degree in Finance is must. - CFA is preferable.  - "
52,Financial Analyst,Cilantro,"Food and Beverage Production, Food Services/Restaurants/Catering","Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Cilantro-Egypt-69955,"Maadi, Cairo",Posted 2 months ago,2023-05-12,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Accounting - Analysis - Commerce - Data Analysis - Finance - Financial Analysis - Project Management - Auditing ,,"BS degree in Finance, Economics or a related field - Proven working experience as a Financial Analyst  - Excellent verbal and written communication skills. - Thorough understanding of Generally Accepted Accounting Principles (GAAP). - Thorough understanding of Generally Accepted Auditing Standards. - Thorough understanding of methods of systems analysis and the principles, design, and procedural methods - used in big data analysis. - Thorough understanding of project management. - Excellent organizational skills and attention to detail. - "
53,Medical Data Analyst-Private Hospital Background,Confidential Company ,unknown,unknown,unknown,"New Cairo, Cairo",Posted 2 months ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Not Specified,6000 to 6000 EGP Per Month,Medical/Healthcare ,Total Quality Management - Private Hospitals - GAHAR - jci - Accreditations ,"Drive quality measurements across the board at hospital with expertise in evidence-based methodologies - Standardize quality and patient safety processes - Prepare to meet accreditation requirements - Build Staff capability in quality, patient safety and accreditation standard. - Implement processes to achieve quality and safety goals - Strengthen operations for sustainable results - Develop a quality and patient safety program - Lead improvement projects - Reduce risk and potential harm & promote infection control and prevention culture. - Encourage continuous improvement educational environment. ",BSc. in Pharmaceutical or Medicine. - 3-5 years Practical Experience in Quality at Privat Hospitals with Accreditations (GAHAR or JCI) is a Must. - Total Quality Management / Hospital Management Post Graduate Studies is a Must. - 
54,Financial Planning and Analysis Senior Analyst,Confidential Company ,unknown,unknown,unknown,"Heliopolis, Cairo",Posted 1 month ago,2023-05-12,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Accounting - Analysis - Finance - Financial Planning ,,
55,"Senior Business Analyst (Excellent English , ERP and Financial planning Experience)",FlairsTech,Computer Software,"Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Flairstech-Egypt-1631,"Maadi, Cairo",Posted 1 month ago,2023-05-12,More than 4 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Agile - Analysis - business - Business Analysis - Business Development - Communication - Communication skills - Computer Science - English - Information Technology (IT) - SQL - ERP ,"Understand, analyze and communicate business stakeholder’s requirements to ensure alignment between Product Owners and development teams (Related to BI solutions) - Participate in providing recommendations and suggestions for optimization of data, dashboards and reporting. Monitor project progress by identifying key milestones, phases and elements within a given sprint, and recommending iteration deliveries. - Analyze and understand the upstream and downstream implications of any changes being proposed in order to accurately assess impacts to surrounding systems in terms of data. - Together with the Product Owner, create and prioritize the user stories for a given initiative and participate in all related ceremonies. - Actively participate in the definition of test strategies and scenarios to support test execution with the QA team and business stakeholder. ","Have excellent communication skills in English, oral and written. - Have previous experience in a similar Business Analysis role. - Work well independently and take initiative without the need for close supervision and/or guidance. · Demonstrate ease of establishing relationships and building strong credibility with business teams, executive stakeholders, and external partners. - Have a proven ability to work well under pressure, remain levelheaded and manage impediments with ease. Have a proven ability to work on and deliver multiple quality initiatives and tasks at a given time. - Be forward thinking and resourceful to ensure all initiatives are delivered in the most cost effective and timely manner. - Have knowledge of SQL queries · Have strong communication skills, with a particular focus on delivering information in a clear and concise way to multiple different levels of stakeholders. It’s even better if you… · Have experience and knowledge of the Agile methodology. - Have experience in a retail organization. - Have strong organizational skills and a demonstrated ability to work in a constantly evolving environment. ·  - Have knowledge of Merchandise Financial planning & ERP systems an asset. - Are able to thrive in a high growth and fast paced workplace. - Easily and comfortably challenge the status quo by contributing impactful ideas and solutions - "
56,SAP Data Entry,Infinity Clinic Pharma,Cosmetics,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Infinity-Clinic-Pharma-Egypt-19170,"Gamasa, Dakahlia",Posted 12 days ago,2023-05-12,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Administration - Customer Service/Support - Analyst/Research ,accuracy - Administration - Communication skills - Data Entry - Data - SAP - Microsoft Office ,This position is required for ECC(Egyptian Company for Cosmetics) to work at the Factory in Gamasa.  - Performs data entry and data quality functions within SAP - Inputs master data requests into the system for new customer accounts and makes changes to account master data as requested - Accurately maintains customer master data and information in SAP through accurate data entry and monitoring - Provides updates to status requests - Interacts with department management and field operations on an as-needed basis to accomplish assigned tasks - Other data processing/administrative duties as assigned ,This position is required for ECC(Egyptian Company for Cosmetics) to work at the Factory in Gamasa.  - Proficient knowledge of Microsoft Office and Windows-based computers - Proficient in SAP - Ability to navigate network and internet - A positive attitude with the ability to work in a team environment - High level of accuracy and attention to detail - Ability to analyze data and think critically - Ability to multi-task / work in a dynamic environment - Ability to type at a minimum of 35 WPMCustomer-centric attitude - Strong communication skills - 
57,Senior Business Analyst,Rasan,Computer Software,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Rasan-Egypt-41107,"New Cairo, Cairo",Posted 1 month ago,2023-05-12,6 to 9 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,Business Analysis - Fin-Tech - Financial ,,"Minimum of 6 years of total experience with 3 years in relevant position preferably in Insurance or financial domain. - Comprehensive knowledge of all Microsoft Office applications including Word, Excel, Access, PowerPoint, and Visio. - Fin-tech startup experience is highly preferred. - Must be passionate about contributing to an organization focused on continuously improving consumer experiences.  - "
58,HR Analyst,Alstom,Transportation,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Alstom-Egypt-79317,"Cairo, Egypt",Posted 1 month ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Human Resources - Analyst/Research ,Analysis - Human Resources (HR) ,"Collaborate and help HR team with most Human Resources functions including, but not limited to, performance reviews activities, trainings, employees’ events, general HR communications and other HR related matters - Actively supports HRBP on any implementation on organizational changes - Executes learning and development plans specialized for the project and teams - Updating workforce planning to assure planning of recruitment activities and ease the execution - Assist in job posting, sourcing resumes, scheduling interviews, and conducting initial phone screens - Coordinate and manage the logistic for new hires orientations and onboarding - Assist in off-boarding efforts through exit interviews and record updates. - Manage Records and ensuring all records are up to date, properly filed and easily accessible. - Analyze and collect data for various types of HR reports - Assist in Creating required HR reports - Executes local HR projects from beginning to end. Defines project scope, goals and deliverables that support business goals in collaboration with stakeholders. - Support in initiatives that will allow the HR department to streamline processes and procedures, or any special HR projects as needed - Assist in the planning and scheduling of HR events, staff meetings, finalizing agenda and minutes taking when required - Collaborate in developing communication pieces, power point presentation, reports, and other necessary tasks as assigned. ","3 - 5  years of experience  - Organization skills, Communication skills, Multicultural sensitivity - Ability to coordinate and follow-up multiple tasks from start to end - Reactivity to manage unexpected / short notice requirements - At ease with IT tools: Excel, Word, LMS - Networking – excellent interpersonal skills: foster open dialogue and listen, - Collaboration & Teamwork - Fluent in the English language, written and spoken, French is a plus - "
59,Senior Operation Control,Amreyah Cement - InterCement,"Construction - Industrial Facilities and Infrastructure, Manufacturing","Alexandria, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Amreyah-Cement---InterCement-Egypt-11531,InterCement ,Posted 1 month ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Logistics/Supply Chain - Operations/Management - Analyst/Research ,Data Analyst - Data Analysis - Statistics - Supply Chain - Communication - Operations Management ,"Using specialist tools, reports, and different systems to extract the data needed. - Responding to data-related queries and keeping track of these data. - Analyzing data to identify trends using graphs, infographics, and other methods to visualize data on dashboards. - Setting up processes and systems to make working with data more efficient. - Researching new ways to make use of data. - Establish KPIs to measure the effectiveness of business decisions and costing methods. - Work with other departments to provide / process information. - Create presentations and reports based on top management needs. - Sales and Operation Planning (annually, monthly, weekly follow-up). - Manage rolling forecast figures and process for operation KPIs. - monitor and filter materials and spare parts requests to ensure operational efficiency. - Monitor all production figures and output and ensure proper execution on site. - Inventory management controls and follow-up. ","BS in Mathematics, Economics, Computer Science, Information Management, or Statistics - Proven working experience as a Data Analyst or Business Data Analyst - Technical expertise in data models, database design development, data mining, and segmentation techniques. - Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL, etc), and programming (XML, Javascript, or ETL frameworks) - Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS, etc) - Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy - Adept at queries, report writing, and presenting findings - "
60,Senior Software Business Analyst / ERP,Our Education,"Computer Software, Hospitality/Hotels, Education","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Our-edu-Egypt-51211,"Nasr City, Cairo",Posted 2 months ago,2023-05-12,5 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Analysis - Management - Project Management - Software Development - Agile - business - Computer Science - Data - Data Analysis - ERP - Information Technology (IT) - UX ,"Working closely with clients, technicians, and managerial staff, and serving as a liaison between stakeholders and technical team. - Prepare detailed analysis document with complete awareness with the appropriate techniques and well definition for functional and non-functional requirements. - Develop a high-quality SRS document. - Proficiency in splitting the requirements into epics, features and user stories. - Participate in the full life-cycle development process from product definition, through design, development, test, release, maintenance and developing innovative solutions to customer requirements. - Work with technology and business teams to define project specifications, and ensuring solutions meet business needs and requirements. - Translate complex business, functional and technical requirements into detailed work tasks. - Support developers and QC engineers by clarifying requirements or business concerns raised anytime within the development life cycle. - Monitoring deliverables and ensuring timely completion of projects. - Organizing, specifying and modeling the requirements to ensure they are complete and unambiguous. - Gather Solution Requirements, Prepare business requirements document and Writing User Stories. - Prepare detailed analysis document with complete awareness with the appropriate techniques and well definition for functional and non-functional requirements. - Develop requirements specification document using UML Technology. - Ensuring that the documentation of the requirements is in a layout and format that can be easily shared with and understood by stakeholders. - Uncover the underlying business issues that need to be addressed and discover any information related to the project. - Making sure that the requirements map to the business need being addressed, they are approved by all the appropriate stakeholders and that they meet with relevant quality standards - Possess a fundamental understanding of end-to-end customer experience integration and dependencies. - Accountable for a created product(s), delivering in the product model and communicating the product needs with business partners. - Collaborate with stakeholders during the visioning and concept development of a product. - Assess value, develop cases, and prioritize stories, epics, and themes to ensure work focuses on those with a maximum value that is aligned with product strategy. - Ensures integrity of the project - Develop, recommend and monitor corrective and preventive actions - Work with the technical team to develop business and technical requirements - Collaborate with the solution architect to refine the business design along technical constraints. - Support developers and QC engineers by clarifying requirements or business concerns raised anytime within the development life cycle. ","5-10 years of experience in an agile environment - +3 years of experience in ERP/HIMS is a plus - Solid experience project management tools - Ability to understand and write technical documentation including scope of work - Maintains and retains project data and materials as required - Ability to transform business requirements to technical requirements after business analysis - Ability to achieve a results-driven structure - Ability to create flowcharts and use cases - Critical thinking, committed and innovative - Sponsor innovation in teamwork - Familiar with big data analysis is a plus - Project management is a plus - Familiar with security policies and procedures is a plus - Knowledge of systems UX and R&D - "
61,Financial Analyst,The Address Investments for Real Estate Consultancy,"Real Estate/Property Management, Consulting Services","Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/The-Address-for-Realstate-Consultancy-Egypt-28523,"New Cairo, Cairo",Posted 1 month ago,2023-05-12,3 to 4 years,Experienced (Non-Manager),Not Specified,"Confidential, - Social Insurance
- Medical Insurance
- Attractive annual bonus scheme",Accounting/Finance ,Corporate Finance - Economics - Finance - Financial Analysis - Forecasting - Accounting - Financial - Financial Forecasting ,"Analyzing financial data. - Researching macroeconomic and microeconomic conditions. - Preparing accounting and other required reports and projections based on the analysis performed. - Evaluating capital expenditures and asset depreciation. - Establishing and evaluating records, statements, and profit plans. - Identifying financial performance trends and financial risk, and making recommendations. - Providing recommendations for improvement based on trends. - Coordinating with other members of the finance team, such as a risk analyst when required to review financial information and forecasts. - Providing financial models. - Making financial forecasts. - Analyzing inventory. ","Experience in Real Estate industry is preferred.    - Proven working experience as a Finance Analyst - Proficient in spreadsheets, databases, MS Office and financial software applications - Hands on experience with statistical analysis and statistical packages - Outstanding presentation, reporting and communication skills - Proven knowledge of financial forecasting and diagnosis, corporate finance and information analysis - Well informed in current financial subjects, accounting, tax laws, money market and business environments - BS degree in Finance, Economics or related field - "
62,Financial Analyst,Semak,Pharmaceuticals,"Giza, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/brandcare-Egypt-31006,"Dokki, Giza",Posted 1 month ago,2023-05-12,4 to 6 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Social & Medical Insurance.",Accounting/Finance ,Accounting - Financial - Financial Modeling - Financial Analysis - business ,"Provide analytical, forecasting, reporting, and project support to senior management. - Produce monthly reports, which include key metrics, financial results, and variance reporting. - Spearhead the annual and quarterly budgeting and forecasting processes. - Identify opportunities for performance improvement across the organization. - Maintain knowledge and keep abreast of new investment regulations or policies. - Develop models that help with decision-making. - Recommend actions by analyzing and interpreting data and making comparative analyses; study proposed changes in methods and materials. - Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards. - Increase productivity by developing automated reporting/forecasting tools. - Perform market research, data mining, business intelligence, and valuation comps. - Maintain a strong financial analysis foundation by creating forecasts and models. - Proficiency with Microsoft Excel is mentioned in virtually any financial analyst job description; familiarity with data query/data management tools are extremely helpful (Access, SQL, Business Objects) ",Bachelor’s degree in accounting or Finance. - 4: 6  years of work experience in business finance or other relevant experience. - High proficiency in financial modeling techniques. - Strong fluency with Excel formulas and functions. - Strong analytical and data-gathering skills. - Good business acumen. - Odoo acknowledges.  - 
63,Market Research Analyst,Bridge for food industry,"FMCG, Food and Beverage Production, Manufacturing","Qalubia, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Bridge for food industry-Egypt-88281,"Banha, Qalubia",Posted 1 month ago,2023-05-12,1 to 2 years,Experienced (Non-Manager),Not Specified,Confidential,Marketing/PR/Advertising ,Market Research - E-Marketing ,"Collect data on consumers, competitors and market place and consolidate information into actionable items, reports and presentations - Understand business objectives and design surveys to discover prospective customers’ preferences - Compile and analyze statistical data using modern and traditional methods to collect it - Perform valid and reliable market research SWOT analysis - Interpret data, formulate reports and make recommendations - Use online market research and catalogue findings to databases - Provide competitive analysis on various companies’ market offerings, identify market trends, pricing/business models, sales and methods of operation - Evaluate program methodology and key data to ensure that data on the releases are accurate and the angle of the release is correct - Remain fully informed on market trends, other parties researches and implement best practices ", - 
